"state","st_abbr","countyname","pollutant","revoked_naaqs","area_name","split","yr1992","yr1993","yr1994","yr1995","yr1996","yr1997","yr1998","yr1999","yr2000","yr2001","yr2002","yr2003","yr2004","yr2005","yr2006","yr2007","yr2008","yr2009","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","effec_rede","nonattain","class","part","population","fips_state","fips_cnty","pollorder","composid","exportdt"
"PENNSYLVANIA","PA","Philadelphia County","Carbon Monoxide (1971)",NA,"Philadelphia-Camden County, PA-NJ",FALSE,"92","93","94","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35139",NA,"Moderate <= 12.7ppm","P",673750,"42","101","C","CO.1990.Philadelphia",2023-01-31
"PENNSYLVANIA","PA","Philadelphia County","PM-2.5 (1997)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42115",NA,"Moderate","W",1526006,"42","101","e","PM-2.5.1997.Philadelphia",2023-01-31
"PENNSYLVANIA","PA","Philadelphia County","PM-2.5 (2006)",NA,"Philadelphia-Wilmington, PA-NJ-DE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42115",NA,"Moderate","W",1526006,"42","101","e","PM-2.5.2006.Philadelphia",2023-01-31
"PENNSYLVANIA","PA","Pike County","1-Hour Ozone (1979)","Revoked","Pike County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",57369,"42","103","K","Ozone_1-hr.1990.Pike_Co",2023-01-31
"PENNSYLVANIA","PA","Schuylkill County","1-Hour Ozone (1979)","Revoked","Schuylkill County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",148289,"42","107","K","Ozone_1-hr.1990.Schuylkill_Co",2023-01-31
"PENNSYLVANIA","PA","Snyder County","1-Hour Ozone (1979)","Revoked","Snyder County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",39702,"42","109","K","Ozone_1-hr.1990.Snyder_Co",2023-01-31
"PENNSYLVANIA","PA","Somerset County","1-Hour Ozone (1979)","Revoked","Johnstown, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","W",77742,"42","111","G","Ozone_1-hr.1990.Johnstown",2023-01-31
"PENNSYLVANIA","PA","Susquehanna County","1-Hour Ozone (1979)","Revoked","Susquehanna County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",43356,"42","115","K","Ozone_1-hr.1990.Susquehanna_Co",2023-01-31
"PENNSYLVANIA","PA","Tioga County","8-Hour Ozone (1997)","Revoked","Tioga County, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39269",NA,"Former Subpart 1","W",41981,"42","117","g","Ozone_8-hr.1997.Tioga_Co",2023-01-31
"PENNSYLVANIA","PA","Warren County","1-Hour Ozone (1979)","Revoked","Warren County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",41815,"42","123","K","Ozone_1-hr.1990.Warren_Co",2023-01-31
"PENNSYLVANIA","PA","Warren County","Sulfur Dioxide (1971)",NA,"Warren County: Conewago Twp, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38201",NA,"Primary","P",3594,"42","123","A","SO2.1978.Conewago",2023-01-31
"PENNSYLVANIA","PA","Warren County","Sulfur Dioxide (1971)",NA,"Warren County: Warren Boro, Pleasant Twp, Glade Twp, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38201",NA,"Primary, Secondary","P",15781,"42","123","B","SO2.1978.Warren_Boro",2023-01-31
"PENNSYLVANIA","PA","Warren County","Sulfur Dioxide (2010)",NA,"Warren, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","14","15","16","17","18","19","20","21","22","23","-   -","Yes",NA,"P",18056,"42","123","A","SO2.2010.Warren_Co",2023-01-31
"PENNSYLVANIA","PA","Washington County","1-Hour Ozone (1979)","Revoked","Pittsburgh-Beaver Valley, PA",FALSE,"92","93","94","95","96","97","98","99","00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37214",NA,"Moderate","W",207820,"42","125","E","Ozone_1-hr.1990.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Washington County","8-Hour Ozone (1997)","Revoked","Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",207820,"42","125","e","Ozone_8-hr.1997.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Washington County","8-Hour Ozone (2008)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",207820,"42","125","f","Ozone_8-hr.2008.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Washington County","PM-2.5 (1997)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42279",NA,"Moderate","W",207820,"42","125","e","PM-2.5.1997.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Washington County","PM-2.5 (2006)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42279",NA,"Moderate","W",207820,"42","125","e","PM-2.5.2006.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Wayne County","1-Hour Ozone (1979)","Revoked","Wayne County, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Incomplete Data","W",52822,"42","127","K","Ozone_1-hr.1990.Wayne_Co",2023-01-31
"PENNSYLVANIA","PA","Westmoreland County","1-Hour Ozone (1979)","Revoked","Pittsburgh-Beaver Valley, PA",FALSE,"92","93","94","95","96","97","98","99","00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37214",NA,"Moderate","W",365169,"42","129","E","Ozone_1-hr.1990.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Westmoreland County","8-Hour Ozone (1997)","Revoked","Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",365169,"42","129","e","Ozone_8-hr.1997.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Westmoreland County","8-Hour Ozone (2008)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes","Marginal","W",365169,"42","129","f","Ozone_8-hr.2008.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Westmoreland County","PM-2.5 (1997)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42279",NA,"Moderate","W",365169,"42","129","e","PM-2.5.1997.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Westmoreland County","PM-2.5 (2006)",NA,"Pittsburgh-Beaver Valley, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42279",NA,"Moderate","W",365169,"42","129","e","PM-2.5.2006.Pittsburgh",2023-01-31
"PENNSYLVANIA","PA","Wyoming County","1-Hour Ozone (1979)","Revoked","Scranton-Wilkes-Barre, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","W",28276,"42","131","G","Ozone_1-hr.1990.Scranton",2023-01-31
"PENNSYLVANIA","PA","Wyoming County","8-Hour Ozone (1997)","Revoked","Scranton-Wilkes-Barre, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39435",NA,"Former Subpart 1","W",28276,"42","131","g","Ozone_8-hr.1997.Scranton",2023-01-31
"PENNSYLVANIA","PA","York County","1-Hour Ozone (1979)","Revoked","York, PA",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Marginal","W",434972,"42","133","G","Ozone_1-hr.1990.York",2023-01-31
"PENNSYLVANIA","PA","York County","8-Hour Ozone (1997)","Revoked","York, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39491",NA,"Former Subpart 1","W",434972,"42","133","g","Ozone_8-hr.1997.York",2023-01-31
"PENNSYLVANIA","PA","York County","PM-2.5 (1997)",NA,"York, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41981",NA,"Moderate","W",434972,"42","133","e","PM-2.5.1997.York",2023-01-31
"PENNSYLVANIA","PA","York County","PM-2.5 (2006)",NA,"Harrisburg-Lebanon-Carlisle-York, PA",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41981",NA,"Moderate","W",434972,"42","133","e","PM-2.5.2006.Harrisburg",2023-01-31
"PUERTO RICO","PR","Arecibo Municipio","Lead (2008)",NA,"Arecibo, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","12","13","14","15","16","17","18","19","20","21","22","23","-   -","Yes",NA,"P",32185,"72","013","A","Lead.2008.Arecibo",2023-01-31
"PUERTO RICO","PR","Bayamon Municipio","Sulfur Dioxide (2010)",NA,"San Juan, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"P",22921,"72","021","A","SO2.2010.San_Juan",2023-01-31
"PUERTO RICO","PR","Catano Municipio","Sulfur Dioxide (2010)",NA,"San Juan, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"W",28140,"72","033","A","SO2.2010.San_Juan",2023-01-31
"PUERTO RICO","PR","Guaynabo Municipio","PM-10 (1987)",NA,"Mun. of Guaynabo, PR",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04","05","06","07","08","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40220",NA,"Moderate","P",90470,"72","061","B","PM-10.1990.Guaynabo_Co",2023-01-31
"PUERTO RICO","PR","Guaynabo Municipio","Sulfur Dioxide (2010)",NA,"San Juan, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"P",23802,"72","061","A","SO2.2010.San_Juan",2023-01-31
"PUERTO RICO","PR","Salinas Municipio","Sulfur Dioxide (2010)",NA,"Guayama-Salinas, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"P",23401,"72","123","A","SO2.2010.Guayama-Salinas",2023-01-31
"PUERTO RICO","PR","San Juan Municipio","Sulfur Dioxide (2010)",NA,"San Juan, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"P",147963,"72","127","A","SO2.2010.San_Juan",2023-01-31
"PUERTO RICO","PR","Toa Baja Municipio","Sulfur Dioxide (2010)",NA,"San Juan, PR",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","19","20","21","22","23","-   -","Yes",NA,"P",52441,"72","137","A","SO2.2010.San_Juan",2023-01-31
"RHODE ISLAND","RI","Bristol County","1-Hour Ozone (1979)","Revoked","Providence (all of RI), RI",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",49875,"44","001","D","Ozone_1-hr.1990.Providence",2023-01-31
"RHODE ISLAND","RI","Bristol County","8-Hour Ozone (1997)","Revoked","Providence (all of RI), RI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",49875,"44","001","e","Ozone_8-hr.1997.Providence",2023-01-31
"RHODE ISLAND","RI","Kent County","1-Hour Ozone (1979)","Revoked","Providence (all of RI), RI",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",166158,"44","003","D","Ozone_1-hr.1990.Providence",2023-01-31
"RHODE ISLAND","RI","Kent County","8-Hour Ozone (1997)","Revoked","Providence (all of RI), RI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",166158,"44","003","e","Ozone_8-hr.1997.Providence",2023-01-31
"RHODE ISLAND","RI","Newport County","1-Hour Ozone (1979)","Revoked","Providence (all of RI), RI",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",82888,"44","005","D","Ozone_1-hr.1990.Providence",2023-01-31
"RHODE ISLAND","RI","Newport County","8-Hour Ozone (1997)","Revoked","Providence (all of RI), RI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",82888,"44","005","e","Ozone_8-hr.1997.Providence",2023-01-31
"RHODE ISLAND","RI","Providence County","1-Hour Ozone (1979)","Revoked","Providence (all of RI), RI",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",626667,"44","007","D","Ozone_1-hr.1990.Providence",2023-01-31
"RHODE ISLAND","RI","Providence County","8-Hour Ozone (1997)","Revoked","Providence (all of RI), RI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",626667,"44","007","e","Ozone_8-hr.1997.Providence",2023-01-31
"RHODE ISLAND","RI","Washington County","1-Hour Ozone (1979)","Revoked","Providence (all of RI), RI",FALSE,"92","93","94","95","96","97","98","99","00","01","02","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Serious","W",126979,"44","009","D","Ozone_1-hr.1990.Providence",2023-01-31
"RHODE ISLAND","RI","Washington County","8-Hour Ozone (1997)","Revoked","Providence (all of RI), RI",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-   -","Yes","Moderate","W",126979,"44","009","e","Ozone_8-hr.1997.Providence",2023-01-31
"SOUTH CAROLINA","SC","Cherokee County","1-Hour Ozone (1979)","Revoked","Cherokee County, SC",FALSE,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34016",NA,"Marginal","W",55342,"45","021","G","Ozone_1-hr.1990.Cherokee_Co",2023-01-31
"SOUTH CAROLINA","SC","York County","8-Hour Ozone (1997)","Revoked","Charlotte-Gastonia-Rock Hill, NC-SC",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41269",NA,"Moderate","P",178913,"45","091","e","Ozone_8-hr.1997.Charlotte",2023-01-31
"SOUTH CAROLINA","SC","York County","8-Hour Ozone (2008)",NA,"Charlotte-Rock Hill, NC-SC",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14","15",NA,NA,NA,NA,NA,NA,NA,NA,"42380",NA,"Marginal","P",177819,"45","091","f","Ozone_8-hr.2008.Charlotte",2023-01-31
"TENNESSEE","TN","Anderson County","8-Hour Ozone (1997)","Revoked","Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40610",NA,"Former Subpart 1","W",75129,"47","001","g","Ozone_8-hr.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Anderson County","8-Hour Ozone (2008)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42228",NA,"Marginal","P",18216,"47","001","f","Ozone_8-hr.2008.Knoxville",2023-01-31
"TENNESSEE","TN","Anderson County","PM-2.5 (1997)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16",NA,NA,NA,NA,NA,NA,NA,"42976",NA,"Moderate","W",75129,"47","001","e","PM-2.5.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Anderson County","PM-2.5 (2006)",NA,"Knoxville-Sevierville-La Follette, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16",NA,NA,NA,NA,NA,NA,NA,"43005",NA,"Moderate","W",75129,"47","001","e","PM-2.5.2006.Knoxville",2023-01-31
"TENNESSEE","TN","Benton County","Sulfur Dioxide (1971)",NA,"Benton County; (part) TVA Johnsonville, TN",FALSE,"92","93","94","95","96","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35821",NA,"Primary, Secondary","P",16489,"47","005","B","SO2.1978.Benton_Co",2023-01-31
"TENNESSEE","TN","Blount County","8-Hour Ozone (1997)","Revoked","Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40610",NA,"Former Subpart 1","W",123010,"47","009","g","Ozone_8-hr.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Blount County","8-Hour Ozone (2008)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42228",NA,"Marginal","W",123010,"47","009","f","Ozone_8-hr.2008.Knoxville",2023-01-31
"TENNESSEE","TN","Blount County","PM-2.5 (1997)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16",NA,NA,NA,NA,NA,NA,NA,"42976",NA,"Moderate","W",123010,"47","009","e","PM-2.5.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Blount County","PM-2.5 (2006)",NA,"Knoxville-Sevierville-La Follette, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09","10","11","12","13","14","15","16",NA,NA,NA,NA,NA,NA,NA,"43005",NA,"Moderate","W",123010,"47","009","e","PM-2.5.2006.Knoxville",2023-01-31
"TENNESSEE","TN","Cocke County","8-Hour Ozone (1997)","Revoked","Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40610",NA,"Former Subpart 1","P",1666,"47","029","g","Ozone_8-hr.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Davidson County","1-Hour Ozone (1979)","Revoked","Nashville, TN",FALSE,"92","93","94","95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35368",NA,"Moderate","W",626681,"47","037","E","Ozone_1-hr.1990.Nashville",2023-01-31
"TENNESSEE","TN","Fayette County","Lead (1978)",NA,"Fayette County, TN",FALSE,NA,"93","94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34989",NA,NA,"P",38033,"47","047","A","Lead.1992.Fayette_Co",2023-01-31
"TENNESSEE","TN","Hamilton County","PM-2.5 (1997)",NA,"Chattanooga, TN-GA-AL",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42312",NA,"Moderate","W",336463,"47","065","e","PM-2.5.1997.Chattanooga",2023-01-31
"TENNESSEE","TN","Humphreys County","Sulfur Dioxide (1971)",NA,"Humphreys County; (part) TVA Johnsonville, TN",FALSE,"92","93","94","95","96","97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35821",NA,"Primary, Secondary","P",18539,"47","085","B","SO2.1978.Humphreys_Co",2023-01-31
"TENNESSEE","TN","Jefferson County","8-Hour Ozone (1997)","Revoked","Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40610",NA,"Former Subpart 1","W",51407,"47","089","g","Ozone_8-hr.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Knox County","1-Hour Ozone (1979)","Revoked","Knoxville, TN",FALSE,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34269",NA,"Marginal","W",432226,"47","093","G","Ozone_1-hr.1990.Knoxville",2023-01-31
"TENNESSEE","TN","Knox County","8-Hour Ozone (1997)","Revoked","Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04","05","06","07","08","09","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40610",NA,"Former Subpart 1","W",432226,"47","093","g","Ozone_8-hr.1997.Knoxville",2023-01-31
"TENNESSEE","TN","Knox County","8-Hour Ozone (2008)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"42228",NA,"Marginal","W",432226,"47","093","f","Ozone_8-hr.2008.Knoxville",2023-01-31
"TENNESSEE","TN","Knox County","PM-2.5 (1997)",NA,"Knoxville, TN",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05","06","07","08","09","10","11","12","13","14","15","16",NA,NA,NA,NA,NA,NA,NA,"42976",NA,"Moderate","W",432226,"47","093","e","PM-2.5.1997.Knoxville",2023-01-31
